95	-48.416988	0.003024	706.461548
96	-48.230267	0.003187	857.846191
97	-46.305206	0.003984	706.461548
98	-45.766537	0.004179	756.923096
99	-46.598724	0.003812	908.307678
100	-48.181305	0.003274	756.923096
101	-49.681759	0.002594	555.076965
102	-51.413815	0.002287	656.000000
103	-49.849380	0.002530	504.615417
104	-51.109245	0.002287	555.076965
105	-49.115433	0.002971	454.153839
106	-50.071430	0.002543	201.846161
107	-48.038734	0.003481	252.307709
108	-50.141308	0.002460	353.230774
109	-54.209366	0.001660	454.153839
110	-53.290470	0.001841	302.769257
111	-58.174530	0.000967	605.538513
112	-58.769337	0.000903	605.538513
113	-55.944324	0.001264	454.153839
114	-55.119125	0.001420	3078.153809
115	-55.122810	0.001444	1715.692383
116	-55.192440	0.001470	1968.000000
117	-54.875542	0.001446	3986.461426
118	-55.835155	0.001289	3128.615479
119	-53.136158	0.001872	2977.230713
120	-49.100319	0.002906	958.769226
121	-49.680878	0.002611	3885.538330
122	-42.727345	0.005574	2674.461426
123	-36.662762	0.011025	1968.000000
124	-20.816065	0.070610	857.846191
125	-14.246069	0.168669	555.076965
126	-13.190240	0.186732	504.615417
127	-11.865168	0.223605	454.153839
128	-11.691435	0.230644	201.846161
129	-13.401174	0.189106	252.307709
130	-21.427353	0.073010	201.846161
131	-27.759783	0.034569	151.384628
132	-30.810286	0.022338	403.692322
133	-30.451387	0.025091	201.846161
134	-28.468019	0.030544	252.307709
135	-35.300816	0.014158	302.769257
136	-31.370863	0.022181	454.153839
137	-30.318270	0.024850	1009.230835
138	-29.388554	0.028473	1261.538452
139	-29.221622	0.026947	3633.230713
140	-25.994865	0.040269	4137.846191
141	-23.829399	0.051830	4339.692383
142	-22.634367	0.060300	3633.230713
143	-25.976896	0.040285	3380.923096
144	-25.636995	0.039387	1816.615356
145	-15.469905	0.134628	353.230774
146	-16.083721	0.111634	504.615417
147	-14.374916	0.148164	706.461548
148	-15.290346	0.140309	605.538513
149	-12.970902	0.178721	807.384644
150	-15.063813	0.123874	958.769226
151	-14.015265	0.149861	706.461548
152	-13.046679	0.160030	1059.692383
153	-15.352418	0.129719	555.076965
154	-14.426066	0.135696	555.076965
155	-18.556522	0.087171	353.230774
156	-24.314304	0.049901	454.153839
157	-28.339355	0.028607	403.692322
158	-26.138311	0.042092	454.153839
159	-24.690643	0.046964	656.000000
160	-18.224190	0.078230	454.153839
161	-19.715109	0.082948	958.769226
162	-17.711369	0.090023	555.076965
163	-20.762199	0.073460	555.076965
164	-20.726864	0.072706	504.615417
165	-23.285404	0.052867	605.538513
166	-20.915777	0.077431	504.615417
167	-19.148197	0.091358	454.153839
168	-18.191988	0.098832	454.153839
169	-18.659933	0.087476	353.230774
170	-20.225008	0.077171	302.769257
171	-21.572426	0.072609	252.307709
172	-23.902973	0.054949	201.846161
173	-24.368074	0.050818	201.846161
174	-24.702225	0.050150	403.692322
175	-25.112371	0.045452	605.538513
176	-24.373098	0.049880	605.538513
177	-26.082996	0.038226	555.076965
178	-31.956461	0.021953	403.692322
179	-27.762871	0.034121	302.769257
180	-23.908598	0.054854	353.230774
181	-25.859438	0.038657	504.615417
182	-28.048832	0.034174	201.846161
183	-28.230360	0.031462	454.153839
184	-23.908129	0.050717	201.846161
185	-23.243664	0.058298	252.307709
186	-26.690697	0.038926	504.615417
187	-27.891886	0.033798	454.153839
188	-30.294622	0.024413	302.769257
189	-29.511757	0.029436	201.846161
190	-31.117477	0.020914	656.000000
191	-33.321480	0.017892	454.153839
192	-34.219986	0.013922	504.615417
193	-34.989185	0.014025	353.230774
194	-35.942112	0.013118	353.230774
195	-37.221481	0.011410	353.230774
196	-35.705635	0.014150	252.307709
197	-39.169857	0.009303	353.230774
198	-44.061501	0.004948	756.923096
199	-39.473488	0.008187	605.538513
200	-39.007240	0.009235	555.076965
201	-38.958820	0.009419	756.923096
202	-39.128826	0.009307	605.538513
203	-38.752964	0.009431	1009.230835
204	-37.339756	0.010589	1261.538452
205	-39.976158	0.008625	908.307678
206	-40.642040	0.007993	807.384644
207	-39.209625	0.008707	1412.923096
208	-43.444904	0.005220	1513.846191
209	-40.596058	0.007691	1665.230835
210	-37.722927	0.010291	1261.538452
211	-34.860920	0.014654	857.846191
212	-32.989128	0.018450	1110.153931
213	-33.835266	0.016995	1715.692383
214	-33.421700	0.017064	1564.307739
215	-29.091307	0.028498	656.000000
216	-28.597130	0.030474	807.384644
217	-29.279539	0.026796	958.769226
218	-26.947990	0.035145	1463.384644
219	-23.791687	0.054561	454.153839
220	-23.000191	0.061995	403.692322
221	-22.485470	0.064527	252.307709
222	-33.070061	0.018196	1059.692383
223	-31.087820	0.022546	1261.538452
224	-32.223881	0.020596	807.384644
225	-31.800100	0.021768	857.846191
226	-33.281784	0.018521	908.307678
227	-36.313778	0.012199	1513.846191
228	-37.100288	0.011255	1110.153931
229	-37.171455	0.011321	1463.384644
230	-37.513401	0.010578	857.846191
231	-41.003719	0.007010	1564.307739
232	-42.739632	0.005763	1968.000000
233	-44.723797	0.004584	1412.923096
234	-43.331188	0.005464	1312.000000
235	-44.041477	0.005190	656.000000
236	-46.332741	0.003915	1160.615479
237	-48.342236	0.003071	1362.461548
238	-47.931465	0.003377	605.538513
239	-47.932106	0.003270	756.923096
240	-46.555222	0.003851	555.076965
241	-46.957649	0.003826	555.076965
242	-44.110222	0.005489	201.846161
243	-41.956341	0.006883	252.307709
244	-41.584606	0.007404	353.230774
245	-42.976608	0.006337	252.307709
246	-43.599060	0.005795	201.846161
247	-50.739269	0.002308	353.230774
248	-47.630501	0.003566	201.846161
249	-46.823692	0.003928	302.769257
250	-46.617413	0.003889	201.846161
251	-48.969009	0.003011	201.846161
252	-49.102158	0.002945	151.384628
253	-47.405304	0.003692	252.307709
254	-44.413113	0.005428	151.384628
255	-47.820927	0.003334	252.307709
256	-44.426365	0.005258	252.307709
257	-47.201504	0.003756	151.384628
258	-52.940132	0.001705	403.692322
259	-49.831635	0.002929	252.307709
260	-50.017292	0.002670	302.769257
261	-49.679623	0.002913	151.384628
262	-49.596394	0.002874	201.846161
263	-51.580791	0.001789	454.153839
264	-53.794292	0.001782	50.461540
265	-51.763565	0.002156	353.230774
266	-54.785580	0.001447	555.076965
267	-58.183372	0.000997	555.076965
268	-56.986660	0.001218	504.615417
269	-55.851696	0.001188	454.153839
270	-56.454597	0.001263	302.769257
271	-58.438049	0.000903	504.615417
272	-59.853825	0.000845	353.230774
273	-53.354744	0.001879	151.384628
274	-56.035522	0.001104	252.307709
275	-55.139553	0.001426	403.692322
276	-54.323658	0.001654	302.769257
277	-57.670876	0.001086	403.692322
278	-55.177189	0.001454	302.769257
279	-55.674797	0.001395	201.846161
280	-52.347813	0.002139	201.846161
281	-54.602581	0.001543	353.230774
282	-52.741848	0.001876	302.769257
283	-55.057384	0.001375	403.692322
284	-49.707912	0.002744	201.846161
285	-52.377838	0.002019	302.769257
286	-52.884350	0.001867	252.307709
287	-56.215679	0.001267	807.384644
288	-54.420113	0.001501	1261.538452
289	-43.472282	0.004747	1059.692383
290	-41.906803	0.006832	1009.230835
291	-36.042816	0.012159	958.769226
292	-31.514870	0.019626	706.461548
293	-24.845865	0.050317	605.538513
294	-27.088493	0.034647	857.846191
295	-29.319801	0.029856	706.461548
296	-28.815601	0.029845	807.384644
297	-27.213181	0.032666	1211.077026
298	-26.390768	0.039076	1211.077026
299	-22.856062	0.059653	807.384644
300	-22.532267	0.060101	706.461548
301	-25.405617	0.042854	1261.538452
302	-25.409170	0.044211	1211.077026
303	-26.244293	0.040708	1110.153931
304	-26.363926	0.039587	1261.538452
305	-25.977097	0.042211	1110.153931
306	-24.602720	0.048937	1110.153931
307	-23.734301	0.053903	756.923096
308	-25.874771	0.040537	1009.230835
309	-24.643366	0.051948	656.000000
310	-24.484783	0.051258	656.000000
311	-30.349325	0.024673	958.769226
312	-31.939947	0.020402	756.923096
313	-33.769840	0.017413	857.846191
314	-33.081436	0.019543	857.846191
315	-34.379360	0.015597	756.923096
316	-39.733742	0.008679	1110.153931
317	-36.586887	0.012214	857.846191
318	-37.085384	0.011466	1009.230835
319	-36.117352	0.012401	1059.692383
320	-36.408569	0.012171	908.307678
321	-31.837982	0.019878	807.384644
322	-34.785297	0.014867	706.461548
323	-36.941986	0.011461	756.923096
324	-34.381458	0.015744	807.384644
325	-37.100128	0.011495	353.230774
326	-39.671249	0.008643	706.461548
327	-41.075127	0.007336	504.615417
328	-38.007751	0.010684	403.692322
329	-38.543427	0.010400	252.307709
330	-41.385674	0.007052	555.076965
331	-38.136864	0.010559	353.230774
332	-41.700142	0.006734	555.076965
333	-42.875271	0.006165	504.615417
334	-44.270721	0.005137	252.307709
335	-44.238750	0.005155	302.769257
336	-52.058853	0.001899	958.769226
337	-49.728130	0.002761	706.461548
338	-49.619549	0.002683	504.615417
339	-52.450226	0.001856	1009.230835
340	-49.471645	0.002936	403.692322
341	-46.676586	0.003729	353.230774
342	-42.858643	0.006126	403.692322
343	-43.298733	0.005975	151.384628
344	-41.337376	0.006895	454.153839
345	-39.680073	0.008073	302.769257
346	-38.424625	0.009873	353.230774
347	-26.426928	0.038540	252.307709
348	-24.755857	0.049436	252.307709
349	-25.657480	0.043133	353.230774
350	-26.573803	0.041678	252.307709
351	-28.230593	0.032714	252.307709
352	-25.132282	0.044013	353.230774
353	-24.009781	0.052787	454.153839
354	-29.069811	0.029149	403.692322
355	-23.543673	0.054827	454.153839
356	-24.350363	0.044464	504.615417
357	-25.377499	0.045240	454.153839
358	-24.615471	0.050339	454.153839
359	-25.566620	0.042610	403.692322
360	-25.493223	0.044102	302.769257
361	-25.537783	0.044760	454.153839
362	-24.314953	0.046970	403.692322
363	-25.084473	0.047500	252.307709
364	-31.715012	0.021618	504.615417
365	-31.049603	0.022751	252.307709
366	-28.989264	0.029842	353.230774
367	-34.000095	0.016349	302.769257
368	-35.750721	0.013277	454.153839
369	-37.943161	0.008416	656.000000
370	-41.310665	0.007126	353.230774
371	-37.392891	0.011286	252.307709
372	-36.344440	0.011998	403.692322
373	-38.556961	0.009095	353.230774
374	-43.957249	0.005100	353.230774
375	-48.684181	0.003045	555.076965
376	-48.393696	0.003222	302.769257
377	-49.953541	0.002330	403.692322
378	-50.431950	0.002649	252.307709
379	-53.194733	0.001824	403.692322
380	-51.300995	0.002174	504.615417
381	-53.157021	0.001826	252.307709
382	-55.170006	0.001449	302.769257
383	-57.179520	0.001139	403.692322
384	-53.435997	0.001806	454.153839
385	-54.242432	0.001456	252.307709
386	-48.100719	0.003380	151.384628
387	-53.297775	0.001742	454.153839
388	-50.365612	0.002636	302.769257
389	-50.894627	0.002201	555.076965
390	-50.880421	0.002354	504.615417
391	-47.964153	0.003156	605.538513
392	-46.981152	0.003707	353.230774
393	-43.675457	0.004963	1160.615479
394	-25.955833	0.039024	1665.230835
395	-22.309385	0.053176	958.769226
396	-15.124984	0.130682	454.153839
397	-13.679827	0.152700	555.076965
398	-14.894137	0.138611	504.615417
399	-12.637142	0.183099	555.076965
400	-13.761620	0.151018	656.000000
401	-12.602660	0.175018	706.461548
402	-13.273151	0.157458	807.384644
403	-12.585636	0.179716	504.615417
404	-15.776587	0.123290	302.769257
405	-16.823875	0.111304	353.230774
406	-18.702066	0.090662	252.307709
407	-18.971115	0.091012	201.846161
408	-19.870005	0.082550	353.230774
409	-16.560806	0.118211	353.230774
410	-14.527003	0.140293	454.153839
411	-11.521262	0.203440	555.076965
412	-8.575790	0.301117	302.769257
413	-10.676176	0.237592	504.615417
414	-9.009365	0.305012	454.153839
415	-10.501685	0.248096	656.000000
416	-9.749945	0.272588	706.461548
417	-10.536980	0.244623	706.461548
418	-12.719980	0.183920	403.692322
419	-16.306814	0.125836	353.230774
420	-15.174296	0.136213	454.153839
421	-15.428565	0.140117	252.307709
422	-16.238102	0.123571	353.230774
423	-16.926762	0.120999	252.307709
424	-19.041195	0.074732	706.461548
425	-19.307220	0.089611	504.615417
426	-18.448040	0.096525	605.538513
427	-25.117388	0.045738	1009.230835
428	-25.447073	0.044193	1362.461548
429	-23.675982	0.058308	353.230774
430	-22.267962	0.066452	605.538513
431	-20.984007	0.078644	302.769257
432	-18.951324	0.100424	201.846161
433	-21.651764	0.070915	252.307709
434	-20.916645	0.079980	252.307709
435	-21.154888	0.077138	252.307709
436	-22.681284	0.061943	252.307709
437	-18.620583	0.096432	302.769257
438	-16.016706	0.125838	252.307709
439	-15.609934	0.136005	252.307709
440	-13.562854	0.171984	201.846161
441	-13.437179	0.169748	201.846161
442	-16.584593	0.123823	201.846161
443	-22.276634	0.068889	100.923080
444	-22.432005	0.065108	302.769257
445	-22.739214	0.063223	252.307709
446	-20.017517	0.087038	252.307709
447	-21.205326	0.072319	302.769257
448	-22.315216	0.065261	201.846161
449	-23.896671	0.054403	252.307709
450	-25.592304	0.039599	706.461548
451	-27.453819	0.034807	1917.538452
452	-25.077921	0.042480	2573.538330
453	-22.296436	0.061748	3027.692383
454	-24.787077	0.045087	3179.076904
455	-24.093163	0.048274	2220.307861
456	-15.324932	0.132345	656.000000
457	-13.122555	0.158878	756.923096
458	-13.480874	0.157436	706.461548
459	-13.284753	0.152101	555.076965
460	-13.038051	0.147907	1009.230835
461	-13.825161	0.152846	605.538513
462	-14.949873	0.128288	555.076965
463	-15.363674	0.124581	504.615417
464	-16.468416	0.109904	656.000000
465	-17.933596	0.085357	857.846191
466	-23.009777	0.058036	656.000000
467	-26.572319	0.039013	151.384628
468	-24.874516	0.043290	302.769257
469	-26.299675	0.037346	201.846161
470	-27.009846	0.035665	656.000000
471	-20.052277	0.059299	353.230774
472	-21.951937	0.061690	504.615417
473	-20.219730	0.077568	555.076965
474	-23.808966	0.045426	353.230774
475	-22.260300	0.059085	555.076965
476	-19.924711	0.075147	555.076965
477	-21.030714	0.065051	555.076965
478	-21.615116	0.066370	454.153839
479	-19.016954	0.094479	504.615417
480	-19.109974	0.087698	353.230774
481	-24.644703	0.051950	353.230774
482	-26.993813	0.040029	100.923080
483	-31.142155	0.022734	252.307709
484	-32.470451	0.020586	201.846161
485	-37.791977	0.011445	302.769257
486	-32.854874	0.017853	353.230774
487	-33.157024	0.017150	151.384628
488	-35.205601	0.014510	252.307709
489	-37.789368	0.010249	353.230774
490	-38.705502	0.008934	302.769257
491	-36.838226	0.011677	151.384628
492	-39.818962	0.008316	151.384628
493	-36.424038	0.013195	151.384628
494	-39.139969	0.008946	302.769257
495	-36.431301	0.012066	201.846161
496	-37.608131	0.011531	201.846161
497	-38.082859	0.009803	252.307709
498	-40.829838	0.007921	252.307709
499	-36.301735	0.012504	201.846161
500	-39.982533	0.008054	252.307709
501	-40.215485	0.008247	252.307709
502	-42.301456	0.006394	252.307709
503	-44.760513	0.005157	151.384628
504	-46.185192	0.004171	151.384628
505	-50.308071	0.002290	504.615417
506	-55.425026	0.001330	302.769257
507	-56.105919	0.001371	403.692322
508	-56.207363	0.001339	302.769257
509	-52.915222	0.001658	302.769257
510	-50.943069	0.002140	151.384628
511	-53.116314	0.001923	201.846161
512	-55.059204	0.001503	252.307709
513	-57.707905	0.001030	454.153839
514	-61.447971	0.000711	454.153839
515	-55.833931	0.001402	151.384628
516	-48.900055	0.002883	201.846161
517	-35.964130	0.011401	605.538513
518	-25.509270	0.042970	504.615417
519	-23.165092	0.053452	807.384644
520	-25.013372	0.045683	908.307678
521	-21.153831	0.067981	1110.153931
522	-19.524139	0.088140	1059.692383
523	-18.093571	0.104821	958.769226
524	-14.579624	0.146636	908.307678
525	-12.469240	0.192803	454.153839
526	-12.834148	0.181004	908.307678
527	-16.384737	0.126468	1059.692383
528	-13.181959	0.185802	756.923096
529	-15.222094	0.136759	1160.615479
530	-15.253283	0.133503	1312.000000
531	-11.986714	0.210432	1059.692383
532	-13.961465	0.164435	958.769226
533	-12.023219	0.205431	857.846191
534	-16.712479	0.125795	857.846191
535	-16.281321	0.119147	1362.461548
536	-12.939923	0.184658	1059.692383
537	-13.271128	0.173207	1412.923096
538	-12.341410	0.198966	908.307678
539	-12.760461	0.188093	908.307678
540	-14.179546	0.154782	1059.692383
541	-15.452526	0.136980	908.307678
542	-15.173536	0.125101	1110.153931
543	-15.410187	0.133692	908.307678
544	-17.410961	0.105847	1059.692383
545	-17.635868	0.100921	1362.461548
546	-13.290627	0.183672	555.076965
547	-17.637022	0.108967	908.307678
548	-19.966316	0.079317	958.769226
549	-21.201593	0.067460	1412.923096
550	-20.437817	0.078476	1009.230835
551	-20.974007	0.071232	1059.692383
552	-18.187077	0.101293	555.076965
553	-21.507284	0.065110	756.923096
554	-20.908249	0.071602	1059.692383
555	-19.585598	0.088097	555.076965
556	-19.865730	0.081054	807.384644
557	-23.163488	0.058209	706.461548
558	-21.000864	0.071032	706.461548
559	-22.767189	0.058273	1110.153931
560	-20.704630	0.069182	1110.153931
561	-19.946953	0.079570	908.307678
562	-18.504257	0.097525	656.000000
563	-17.412022	0.113382	1059.692383
564	-16.825745	0.116574	1211.077026
565	-15.978345	0.129554	1110.153931
566	-16.412413	0.121853	1160.615479
567	-17.204752	0.102787	1463.384644
568	-19.309456	0.091129	1110.153931
569	-19.738613	0.085783	958.769226
570	-20.011564	0.081392	1362.461548
571	-18.954111	0.089822	656.000000
572	-19.078650	0.087078	857.846191
573	-22.149256	0.064124	1211.077026
574	-21.301661	0.065007	1312.000000
575	-21.509352	0.070073	1160.615479
576	-22.017988	0.065192	1009.230835
577	-23.426991	0.057339	807.384644
578	-21.114004	0.073550	605.538513
579	-20.381338	0.079596	656.000000
580	-19.913410	0.084221	756.923096
581	-21.994295	0.064122	908.307678
582	-22.616259	0.056668	1110.153931
583	-21.208761	0.069588	807.384644
584	-27.383638	0.034029	1513.846191
585	-24.700830	0.048149	706.461548
586	-25.321892	0.042735	1059.692383
587	-24.309982	0.045611	555.076965
588	-24.553818	0.048424	605.538513
589	-21.957439	0.066248	706.461548
590	-22.508436	0.058660	1009.230835
591	-19.300833	0.089094	756.923096
592	-16.156017	0.125349	958.769226
593	-18.719219	0.095476	908.307678
594	-17.297619	0.114567	756.923096
595	-14.611049	0.162818	756.923096
596	-13.512517	0.177138	857.846191
597	-13.665120	0.165745	958.769226
598	-12.969201	0.179444	857.846191
599	-15.004418	0.141683	656.000000
600	-18.731941	0.094902	958.769226
601	-20.350172	0.081512	857.846191
602	-20.342224	0.079407	1160.615479
603	-18.503498	0.095653	958.769226
604	-17.278849	0.114319	706.461548
605	-16.352962	0.128110	857.846191
606	-14.684642	0.161365	706.461548
607	-12.671847	0.199808	857.846191
608	-11.864252	0.221570	555.076965
609	-11.926355	0.212351	454.153839
610	-14.463148	0.158973	504.615417
611	-12.763187	0.202942	504.615417
612	-14.345345	0.153496	756.923096
613	-17.246166	0.106732	958.769226
614	-15.853184	0.117822	1059.692383
615	-13.945311	0.162682	504.615417
616	-14.063828	0.168628	504.615417
617	-17.495378	0.111806	908.307678
618	-20.510092	0.077782	1059.692383
619	-21.001863	0.072038	1059.692383
620	-18.723475	0.092406	756.923096
621	-16.585165	0.113774	706.461548
622	-16.729387	0.112749	454.153839
623	-19.624247	0.087840	555.076965
624	-19.267601	0.090596	555.076965
625	-17.438551	0.113814	756.923096
626	-16.950743	0.117507	605.538513
627	-18.905861	0.097370	605.538513
628	-23.418547	0.052520	807.384644
629	-24.219765	0.051037	756.923096
630	-25.036381	0.044369	1059.692383
631	-23.701380	0.056303	706.461548
632	-23.809336	0.052438	1110.153931
633	-24.576607	0.046701	1059.692383
634	-26.297710	0.040147	1059.692383
635	-25.849792	0.042760	756.923096
636	-24.202316	0.053638	454.153839
637	-22.004709	0.064447	605.538513
638	-20.914392	0.077527	302.769257
639	-21.011391	0.074524	555.076965
640	-18.518867	0.098349	656.000000
641	-16.210382	0.136256	454.153839
642	-14.993301	0.159106	252.307709
643	-15.912664	0.131779	353.230774
644	-16.150198	0.135376	201.846161
645	-20.515297	0.080432	454.153839
646	-19.928658	0.087966	504.615417
647	-20.128963	0.077432	756.923096
648	-19.851782	0.085230	605.538513
649	-19.443409	0.091418	605.538513
650	-16.750256	0.130524	454.153839
651	-16.536142	0.131626	504.615417
652	-17.038900	0.122296	403.692322
653	-14.708429	0.149599	353.230774
654	-14.337999	0.146913	605.538513
655	-14.748220	0.158695	252.307709
656	-17.394186	0.113948	302.769257
657	-21.123240	0.074357	605.538513
658	-21.675711	0.070377	605.538513
659	-18.496660	0.097687	454.153839
660	-17.313343	0.120830	454.153839
661	-20.237989	0.080427	504.615417
662	-17.793680	0.111721	252.307709
663	-17.816839	0.102177	454.153839
664	-19.341150	0.086448	403.692322
665	-22.353058	0.059425	756.923096
666	-23.026293	0.058583	252.307709
667	-20.465260	0.086122	252.307709
668	-18.585917	0.098400	201.846161
669	-22.214773	0.066541	151.384628
670	-21.215271	0.070503	252.307709
671	-21.720022	0.063309	353.230774
672	-29.256527	0.027420	656.000000
673	-25.183123	0.046198	302.769257
674	-31.195951	0.022624	555.076965
675	-27.267721	0.038400	201.846161
676	-23.511168	0.057790	201.846161
677	-24.184143	0.053200	252.307709
678	-27.227505	0.032560	252.307709
679	-24.136337	0.050304	302.769257
680	-29.797722	0.026498	454.153839
681	-30.750370	0.024035	403.692322
682	-31.453444	0.022076	302.769257
683	-29.117025	0.029407	201.846161
684	-32.035263	0.019845	403.692322
685	-33.285839	0.018656	403.692322
686	-30.301310	0.025095	201.846161
687	-31.735453	0.022344	151.384628
688	-33.413513	0.017477	151.384628
689	-33.323593	0.017892	252.307709
690	-35.594368	0.013947	302.769257
691	-36.367283	0.011641	302.769257
692	-35.841644	0.013952	151.384628
693	-41.684151	0.006069	353.230774
694	-41.274654	0.007222	201.846161
695	-41.720924	0.006606	201.846161
696	-43.829075	0.005487	151.384628
697	-44.844639	0.004867	201.846161
698	-47.887806	0.003025	302.769257
699	-44.968063	0.004643	504.615417
700	-29.818619	0.019385	1766.153809
701	-41.392780	0.006914	908.307678
702	-41.023800	0.007213	958.769226
703	-41.736946	0.006798	706.461548
704	-41.617748	0.006713	504.615417
705	-41.896999	0.006298	403.692322
706	-44.850567	0.004905	252.307709
707	-47.622501	0.003252	656.000000
708	-50.367020	0.002359	706.461548
709	-48.808865	0.003083	302.769257
710	-48.636173	0.002818	1059.692383
711	-45.221737	0.004298	706.461548
712	-48.015671	0.003375	555.076965
